trip_id,stop_sequence,stop_id,arrival_time,departure_time,timepoint,shape_dist_traveled
WE_39,9,EDAP,11:17:40,11:18:10,1,10.83
WE_39,10,CGPP,11:20:02,11:20:22,1,12.13
WE_39,11,PARV,11:21:54,11:22:14,1,13.15
WE_39,12,JLSD,11:23:59,11:24:19,1,14.25
WE_39,13,KALR,11:25:48,11:26:08,1,15.3
WE_39,14,TNHL,11:27:05,11:27:25,1,15.77
WE_39,15,MGRD,11:29:23,11:29:53,1,16.97
WE_39,16,MACE,11:31:33,11:31:53,1,18.15
WE_39,17,ERSH,11:33:46,11:34:16,1,19.02
WE_39,18,KVTR,11:36:19,11:36:39,1,20.18
WE_39,19,EMKM,11:38:26,11:38:46,1,21.35
WE_39,20,VYTA,11:40:48,11:41:08,1,22.75
WE_39,21,THYK,11:42:48,11:43:08,1,23.8
WE_39,22,PETT,11:45:06,11:45:26,1,24.94
WE_39,23,VAKK,11:47:27,11:47:47,1,26.14
WE_39,24,SNJN,11:49:05,11:49:25,1,26.87
WE_39,25,TPHT,11:51:28,11:51:28,1,27.87
WE_4,1,MUTT,09:24:30,09:25:00,1,23.12
WE_4,2,ATTK,09:26:27,09:26:57,1,24.06
WE_4,3,CPPY,09:28:25,09:28:55,1,25.05
WE_4,4,PNCU,09:30:20,09:30:50,1,26.01
WE_4,5,ALVA,09:32:50,09:32:50,1,27.74
WE_40,1,TPHT,09:59:08,10:06:26,1,0.0
WE_40,2,SNJN,10:08:08,10:08:28,1,0.99
WE_40,3,VAKK,10:09:46,10:10:06,1,1.72
WE_40,4,PETT,10:12:14,10:12:34,1,2.94
WE_40,5,THYK,10:14:27,10:14:47,1,4.08
WE_40,6,VYTA,10:16:21,10:16:41,1,5.13
WE_40,7,EMKM,10:18:47,10:19:07,1,6.52
WE_40,8,KVTR,10:20:48,10:21:08,1,7.69
WE_40,9,ERSH,10:23:18,10:23:48,1,8.85
WE_40,10,MACE,10:25:42,10:26:02,1,9.73
WE_40,11,MGRD,10:27:42,10:28:12,1,10.91
WE_40,12,TNHL,10:29:59,10:30:19,1,12.12
WE_40,13,KALR,10:31:19,10:31:39,1,12.58
WE_40,14,JLSD,10:33:11,10:33:31,1,13.64
WE_40,15,PARV,10:35:10,10:35:30,1,14.73
WE_40,16,CGPP,10:37:01,10:37:21,1,15.75
WE_40,17,EDAP,10:39:07,10:39:37,1,17.05
WE_40,18,PDPM,10:41:29,10:41:49,1,18.44
WE_40,19,CCUV,10:43:27,10:43:57,1,19.69
WE_40,20,KLMT,10:45:46,10:46:06,1,21.07
WE_40,21,MUTT,10:48:34,10:49:04,1,23.12
WE_40,22,ATTK,10:50:31,10:50:51,1,24.06
WE_40,23,CPPY,10:52:19,10:52:39,1,25.05
WE_40,24,PNCU,10:54:04,10:54:24,1,26.01
WE_40,25,ALVA,10:56:24,10:56:24,1,27.74
WE_41,1,TPHT,11:51:28,11:55:26,1,0.0
WE_41,2,SNJN,11:57:08,11:57:28,1,0.99
WE_41,3,VAKK,11:58:46,11:59:06,1,1.72
WE_41,4,PETT,12:01:14,12:01:34,1,2.94
WE_41,5,THYK,12:03:27,12:03:47,1,4.08
WE_41,6,VYTA,12:05:21,12:05:41,1,5.13
WE_41,7,EMKM,12:07:47,12:08:07,1,6.52
WE_41,8,KVTR,12:09:48,12:10:08,1,7.69
WE_41,9,ERSH,12:12:18,12:12:48,1,8.85
WE_41,10,MACE,12:14:42,12:15:02,1,9.73
WE_41,11,MGRD,12:16:42,12:17:12,1,10.91
WE_41,12,TNHL,12:18:59,12:19:19,1,12.12
WE_41,13,KALR,12:20:19,12:20:39,1,12.58
WE_41,14,JLSD,12:22:11,12:22:31,1,13.64
WE_41,15,PARV,12:24:10,12:24:30,1,14.73
WE_41,16,CGPP,12:26:01,12:26:21,1,15.75
WE_41,17,EDAP,12:28:07,12:28:37,1,17.05
WE_41,18,PDPM,12:30:29,12:30:49,1,18.44
WE_41,19,CCUV,12:32:27,12:32:57,1,19.69
WE_41,20,KLMT,12:34:46,12:35:06,1,21.07
WE_41,21,MUTT,12:37:34,12:38:04,1,23.12
WE_41,22,ATTK,12:39:31,12:39:51,1,24.06
WE_41,23,CPPY,12:41:19,12:41:39,1,25.05
WE_41,24,PNCU,12:43:04,12:43:24,1,26.01
WE_41,25,ALVA,12:45:24,12:45:24,1,27.74
WE_42,1,ALVA,12:45:24,12:49:50,1,0.14
WE_42,2,PNCU,12:51:50,12:52:10,1,1.87
WE_42,3,CPPY,12:53:37,12:53:57,1,2.83
WE_42,4,ATTK,12:55:23,12:55:43,1,3.82
WE_42,5,MUTT,12:57:09,12:57:39,1,4.76
WE_42,6,KLMT,13:00:05,13:00:25,1,6.81
WE_42,7,CCUV,13:02:14,13:02:34,1,8.2
WE_42,8,PDPM,13:04:18,13:04:48,1,9.44
WE_42,9,EDAP,13:06:40,13:07:10,1,10.83
WE_42,10,CGPP,13:09:02,13:09:22,1,12.13
WE_42,11,PARV,13:10:54,13:11:14,1,13.15
WE_42,12,JLSD,13:12:59,13:13:19,1,14.25
WE_42,13,KALR,13:14:48,13:15:08,1,15.3
WE_42,14,TNHL,13:16:05,13:16:25,1,15.77
WE_42,15,MGRD,13:18:23,13:18:53,1,16.97
WE_42,16,MACE,13:20:33,13:20:53,1,18.15
WE_42,17,ERSH,13:22:46,13:23:16,1,19.02
WE_42,18,KVTR,13:25:19,13:25:39,1,20.18
WE_42,19,EMKM,13:27:26,13:27:46,1,21.35
WE_42,20,VYTA,13:29:48,13:30:08,1,22.75
WE_42,21,THYK,13:31:48,13:32:08,1,23.8
WE_42,22,PETT,13:34:06,13:34:26,1,24.94
WE_42,23,VAKK,13:36:27,13:36:47,1,26.14
WE_42,24,SNJN,13:38:05,13:38:25,1,26.87
WE_42,25,TPHT,13:40:28,13:40:28,1,27.87
WE_43,1,ALVA,11:05:29,11:09:55,1,0.14
WE_43,2,PNCU,11:11:55,11:12:15,1,1.87
WE_43,3,CPPY,11:13:42,11:14:02,1,2.83
WE_43,4,ATTK,11:15:28,11:15:48,1,3.82
WE_43,5,MUTT,11:17:14,11:17:44,1,4.76
WE_43,6,KLMT,11:20:10,11:20:30,1,6.81
WE_43,7,CCUV,11:22:19,11:22:39,1,8.2
WE_43,8,PDPM,11:24:23,11:24:53,1,9.44
WE_43,9,EDAP,11:26:45,11:27:15,1,10.83
WE_43,10,CGPP,11:29:07,11:29:27,1,12.13
WE_43,11,PARV,11:30:59,11:31:19,1,13.15
WE_43,12,JLSD,11:33:04,11:33:24,1,14.25
WE_43,13,KALR,11:34:53,11:35:13,1,15.3
WE_43,14,TNHL,11:36:10,11:36:30,1,15.77
WE_43,15,MGRD,11:38:28,11:38:58,1,16.97
WE_43,16,MACE,11:40:38,11:40:58,1,18.15
WE_43,17,ERSH,11:42:51,11:43:21,1,19.02
WE_43,18,KVTR,11:45:24,11:45:44,1,20.18
WE_43,19,EMKM,11:47:31,11:47:51,1,21.35
WE_43,20,VYTA,11:49:53,11:50:13,1,22.75
WE_43,21,THYK,11:51:53,11:52:13,1,23.8
WE_43,22,PETT,11:54:11,11:54:31,1,24.94
WE_43,23,VAKK,11:56:32,11:56:52,1,26.14
WE_43,24,SNJN,11:58:10,11:58:30,1,26.87
WE_43,25,TPHT,12:00:33,12:00:33,1,27.87
WE_44,1,TPHT,10:08:08,10:15:31,1,0.0
WE_44,2,SNJN,10:17:13,10:17:33,1,0.99
WE_44,3,VAKK,10:18:51,10:19:11,1,1.72
WE_44,4,PETT,10:21:19,10:21:39,1,2.94
WE_44,5,THYK,10:23:32,10:23:52,1,4.08
WE_44,6,VYTA,10:25:26,10:25:46,1,5.13
WE_44,7,EMKM,10:27:52,10:28:12,1,6.52
WE_44,8,KVTR,10:29:53,10:30:13,1,7.69
WE_44,9,ERSH,10:32:23,10:32:53,1,8.85
WE_44,10,MACE,10:34:47,10:35:07,1,9.73
WE_44,11,MGRD,10:36:47,10:37:17,1,10.91
WE_44,12,TNHL,10:39:04,10:39:24,1,12.12
WE_44,13,KALR,10:40:24,10:40:44,1,12.58
WE_44,14,JLSD,10:42:16,10:42:36,1,13.64
WE_44,15,PARV,10:44:15,10:44:35,1,14.73
WE_44,16,CGPP,10:46:06,10:46:26,1,15.75
WE_44,17,EDAP,10:48:12,10:48:42,1,17.05
WE_44,18,PDPM,10:50:34,10:50:54,1,18.44
WE_44,19,CCUV,10:52:32,10:53:02,1,19.69
WE_44,20,KLMT,10:54:51,10:55:11,1,21.07
WE_44,21,MUTT,10:57:39,10:58:09,1,23.12
WE_44,22,ATTK,10:59:36,10:59:56,1,24.06
WE_44,23,CPPY,11:01:24,11:01:44,1,25.05
WE_44,24,PNCU,11:03:09,11:03:29,1,26.01
WE_44,25,ALVA,11:05:29,11:05:29,1,27.74
WE_45,1,TPHT,12:00:33,12:04:31,1,0.0
WE_45,2,SNJN,12:06:13,12:06:33,1,0.99
WE_45,3,VAKK,12:07:51,12:08:11,1,1.72
WE_45,4,PETT,12:10:19,12:10:39,1,2.94
WE_45,5,THYK,12:12:32,12:12:52,1,4.08
WE_45,6,VYTA,12:14:26,12:14:46,1,5.13
WE_45,7,EMKM,12:16:52,12:17:12,1,6.52
WE_45,8,KVTR,12:18:53,12:19:13,1,7.69
WE_45,9,ERSH,12:21:23,12:21:53,1,8.85
WE_45,10,MACE,12:23:47,12:24:07,1,9.73
WE_45,11,MGRD,12:25:47,12:26:17,1,10.91
WE_45,12,TNHL,12:28:04,12:28:24,1,12.12
WE_45,13,KALR,12:29:24,12:29:44,1,12.58
WE_45,14,JLSD,12:31:16,12:31:36,1,13.64
WE_45,15,PARV,12:33:15,12:33:35,1,14.73
WE_45,16,CGPP,12:35:06,12:35:26,1,15.75
WE_45,17,EDAP,12:37:12,12:37:42,1,17.05
WE_45,18,PDPM,12:39:34,12:39:54,1,18.44
WE_45,19,CCUV,12:41:32,12:42:02,1,19.69
WE_45,20,KLMT,12:43:51,12:44:11,1,21.07
WE_45,21,MUTT,12:46:39,12:47:09,1,23.12
WE_45,22,ATTK,12:48:36,12:48:56,1,24.06
WE_45,23,CPPY,12:50:24,12:50:44,1,25.05
WE_45,24,PNCU,12:52:09,12:52:29,1,26.01
WE_45,25,ALVA,12:54:29,12:54:29,1,27.74
WE_46,1,ALVA,12:54:29,12:58:55,1,0.14
WE_46,2,PNCU,13:00:55,13:01:15,1,1.87
WE_46,3,CPPY,13:02:42,13:03:02,1,2.83
WE_46,4,ATTK,13:04:28,13:04:48,1,3.82
WE_46,5,MUTT,13:06:14,13:06:44,1,4.76
WE_46,6,KLMT,13:09:10,13:09:30,1,6.81
WE_46,7,CCUV,13:11:19,13:11:39,1,8.2
WE_46,8,PDPM,13:13:23,13:13:53,1,9.44
WE_46,9,EDAP,13:15:45,13:16:15,1,10.83
WE_46,10,CGPP,13:18:07,13:18:27,1,12.13
WE_46,11,PARV,13:19:59,13:20:19,1,13.15
WE_46,12,JLSD,13:22:04,13:22:24,1,14.25
WE_46,13,KALR,13:23:53,13:24:13,1,15.3
WE_46,14,TNHL,13:25:10,13:25:30,1,15.77
WE_46,15,MGRD,13:27:28,13:27:58,1,16.97
WE_46,16,MACE,13:29:38,13:29:58,1,18.15
WE_46,17,ERSH,13:31:51,13:32:21,1,19.02
WE_46,18,KVTR,13:34:24,13:34:44,1,20.18
WE_46,19,EMKM,13:36:31,13:36:51,1,21.35
WE_46,20,VYTA,13:38:53,13:39:13,1,22.75
WE_46,21,THYK,13:40:53,13:41:13,1,23.8
WE_46,22,PETT,13:43:11,13:43:31,1,24.94
WE_46,23,VAKK,13:45:32,13:45:52,1,26.14
WE_46,24,SNJN,13:47:10,13:47:30,1,26.87
WE_46,25,TPHT,13:49:33,13:49:33,1,27.87
WE_47,1,ALVA,11:14:34,11:19:00,1,0.14
WE_47,2,PNCU,11:21:00,11:21:20,1,1.87
WE_47,3,CPPY,11:22:47,11:23:07,1,2.83
WE_47,4,ATTK,11:24:33,11:24:53,1,3.82
WE_47,5,MUTT,11:26:19,11:26:49,1,4.76
WE_47,6,KLMT,11:29:15,11:29:35,1,6.81
WE_47,7,CCUV,11:31:24,11:31:44,1,8.2
WE_47,8,PDPM,11:33:28,11:33:58,1,9.44
WE_47,9,EDAP,11:35:50,11:36:20,1,10.83
WE_47,10,CGPP,11:38:12,11:38:32,1,12.13
WE_47,11,PARV,11:40:04,11:40:24,1,13.15
WE_47,12,JLSD,11:42:09,11:42:29,1,14.25
WE_47,13,KALR,11:43:58,11:44:18,1,15.3
WE_47,14,TNHL,11:45:15,11:45:35,1,15.77
WE_47,15,MGRD,11:47:33,11:48:03,1,16.97
WE_47,16,MACE,11:49:43,11:50:03,1,18.15
WE_47,17,ERSH,11:51:56,11:52:26,1,19.02
WE_47,18,KVTR,11:54:29,11:54:49,1,20.18
WE_47,19,EMKM,11:56:36,11:56:56,1,21.35
WE_47,20,VYTA,11:58:58,11:59:18,1,22.75
WE_47,21,THYK,12:00:58,12:01:18,1,23.8
WE_47,22,PETT,12:03:16,12:03:36,1,24.94
WE_47,23,VAKK,12:05:37,12:05:57,1,26.14
WE_47,24,SNJN,12:07:15,12:07:35,1,26.87
WE_47,25,TPHT,12:09:38,12:09:38,1,27.87
WE_48,1,TPHT,10:20:38,10:24:36,1,0.0
WE_48,2,SNJN,10:26:18,10:26:38,1,0.99
WE_48,3,VAKK,10:27:56,10:28:16,1,1.72
WE_48,4,PETT,10:30:24,10:30:44,1,2.94
WE_48,5,THYK,10:32:37,10:32:57,1,4.08
WE_48,6,VYTA,10:34:31,10:34:51,1,5.13
WE_48,7,EMKM,10:36:57,10:37:17,1,6.52
WE_48,8,KVTR,10:38:58,10:39:18,1,7.69
WE_48,9,ERSH,10:41:28,10:41:58,1,8.85
WE_48,10,MACE,10:43:52,10:44:12,1,9.73
WE_48,11,MGRD,10:45:52,10:46:22,1,10.91
WE_48,12,TNHL,10:48:09,10:48:29,1,12.12
WE_48,13,KALR,10:49:29,10:49:49,1,12.58
WE_48,14,JLSD,10:51:21,10:51:41,1,13.64
WE_48,15,PARV,10:53:20,10:53:40,1,14.73
WE_48,16,CGPP,10:55:11,10:55:31,1,15.75
WE_48,17,EDAP,10:57:17,10:57:47,1,17.05
WE_48,18,PDPM,10:59:39,10:59:59,1,18.44
WE_48,19,CCUV,11:01:37,11:02:07,1,19.69
WE_48,20,KLMT,11:03:56,11:04:16,1,21.07
WE_48,21,MUTT,11:06:44,11:07:14,1,23.12
WE_48,22,ATTK,11:08:41,11:09:01,1,24.06
WE_48,23,CPPY,11:10:29,11:10:49,1,25.05
WE_48,24,PNCU,11:12:14,11:12:34,1,26.01
WE_48,25,ALVA,11:14:34,11:14:34,1,27.74
WE_49,1,TPHT,12:09:38,12:13:36,1,0.0
WE_49,2,SNJN,12:15:18,12:15:38,1,0.99
WE_49,3,VAKK,12:16:56,12:17:16,1,1.72
WE_49,4,PETT,12:19:24,12:19:44,1,2.94
WE_49,5,THYK,12:21:37,12:21:57,1,4.08
WE_49,6,VYTA,12:23:31,12:23:51,1,5.13
WE_49,7,EMKM,12:25:57,12:26:17,1,6.52
WE_49,8,KVTR,12:27:58,12:28:18,1,7.69
WE_49,9,ERSH,12:30:28,12:30:58,1,8.85
WE_49,10,MACE,12:32:52,12:33:12,1,9.73
WE_49,11,MGRD,12:34:52,12:35:22,1,10.91
WE_49,12,TNHL,12:37:09,12:37:29,1,12.12
WE_49,13,KALR,12:38:29,12:38:49,1,12.58
WE_49,14,JLSD,12:40:21,12:40:41,1,13.64
WE_49,15,PARV,12:42:20,12:42:40,1,14.73
WE_49,16,CGPP,12:44:11,12:44:31,1,15.75
WE_49,17,EDAP,12:46:17,12:46:47,1,17.05
WE_49,18,PDPM,12:48:39,12:48:59,1,18.44
WE_49,19,CCUV,12:50:37,12:51:07,1,19.69
WE_49,20,KLMT,12:52:56,12:53:16,1,21.07
WE_49,21,MUTT,12:55:44,12:56:14,1,23.12
WE_49,22,ATTK,12:57:41,12:58:01,1,24.06
WE_49,23,CPPY,12:59:29,12:59:49,1,25.05
WE_49,24,PNCU,13:01:14,13:01:34,1,26.01
WE_49,25,ALVA,13:03:34,13:03:34,1,27.74
WE_5,1,TPHT,10:29:43,10:33:41,1,0.0
WE_5,2,SNJN,10:35:23,10:35:43,1,0.99
WE_5,3,VAKK,10:37:01,10:37:21,1,1.72
WE_5,4,PETT,10:39:29,10:39:49,1,2.94
WE_5,5,THYK,10:41:42,10:42:02,1,4.08
WE_5,6,VYTA,10:43:36,10:43:56,1,5.13
WE_5,7,EMKM,10:46:02,10:46:22,1,6.52
WE_5,8,KVTR,10:48:03,10:48:23,1,7.69
WE_5,9,ERSH,10:50:33,10:51:03,1,8.85
WE_5,10,MACE,10:52:57,10:53:17,1,9.73
WE_5,11,MGRD,10:54:57,10:55:27,1,10.91
WE_5,12,TNHL,10:57:14,10:57:34,1,12.12
WE_5,13,KALR,10:58:34,10:58:54,1,12.58
WE_5,14,JLSD,11:00:26,11:00:46,1,13.64
WE_5,15,PARV,11:02:25,11:02:45,1,14.73
WE_5,16,CGPP,11:04:16,11:04:36,1,15.75
WE_5,17,EDAP,11:06:22,11:06:52,1,17.05
WE_5,18,PDPM,11:08:44,11:09:04,1,18.44
WE_5,19,CCUV,11:10:42,11:11:12,1,19.69
WE_5,20,KLMT,11:13:01,11:13:21,1,21.07
WE_5,21,MUTT,11:15:49,11:16:19,1,23.12
WE_5,22,ATTK,11:17:46,11:18:06,1,24.06
WE_5,23,CPPY,11:19:34,11:19:54,1,25.05
WE_5,24,PNCU,11:21:19,11:21:39,1,26.01
WE_5,25,ALVA,11:23:39,11:23:39,1,27.74
WE_50,1,ALVA,13:03:34,13:08:00,1,0.14
WE_50,2,PNCU,13:10:00,13:10:20,1,1.87
WE_50,3,CPPY,13:11:47,13:12:07,1,2.83
WE_50,4,ATTK,13:13:33,13:13:53,1,3.82
WE_50,5,MUTT,13:15:19,13:15:49,1,4.76
WE_50,6,KLMT,13:18:15,13:18:35,1,6.81
WE_50,7,CCUV,13:20:24,13:20:44,1,8.2
WE_50,8,PDPM,13:22:28,13:22:58,1,9.44
WE_50,9,EDAP,13:24:50,13:25:20,1,10.83
WE_50,10,CGPP,13:27:12,13:27:32,1,12.13
WE_50,11,PARV,13:29:04,13:29:24,1,13.15
WE_50,12,JLSD,13:31:09,13:31:29,1,14.25
WE_50,13,KALR,13:32:58,13:33:18,1,15.3
WE_50,14,TNHL,13:34:15,13:34:35,1,15.77
WE_50,15,MGRD,13:36:33,13:37:03,1,16.97
WE_50,16,MACE,13:38:43,13:39:03,1,18.15
WE_50,17,ERSH,13:40:56,13:41:26,1,19.02
WE_50,18,KVTR,13:43:29,13:43:49,1,20.18
WE_50,19,EMKM,13:45:36,13:45:56,1,21.35
WE_50,20,VYTA,13:47:58,13:48:18,1,22.75
WE_50,21,THYK,13:49:58,13:50:18,1,23.8
WE_50,22,PETT,13:52:16,13:52:36,1,24.94
WE_50,23,VAKK,13:54:37,13:54:57,1,26.14
WE_50,24,SNJN,13:56:15,13:56:35,1,26.87
WE_50,25,TPHT,13:58:38,13:58:38,1,27.87
WE_51,1,TPHT,12:18:43,12:22:41,1,0.0
WE_51,2,SNJN,12:24:23,12:24:43,1,0.99
WE_51,3,VAKK,12:26:01,12:26:21,1,1.72
WE_51,4,PETT,12:28:29,12:28:49,1,2.94
WE_51,5,THYK,12:30:42,12:31:02,1,4.08
WE_51,6,VYTA,12:32:36,12:32:56,1,5.13
WE_51,7,EMKM,12:35:02,12:35:22,1,6.52
WE_51,8,KVTR,12:37:03,12:37:23,1,7.69
WE_51,9,ERSH,12:39:33,12:40:03,1,8.85
WE_51,10,MACE,12:41:57,12:42:17,1,9.73
WE_51,11,MGRD,12:43:57,12:44:27,1,10.91
WE_51,12,TNHL,12:46:14,12:46:34,1,12.12
WE_51,13,KALR,12:47:34,12:47:54,1,12.58
WE_51,14,JLSD,12:49:26,12:49:46,1,13.64
WE_51,15,PARV,12:51:25,12:51:45,1,14.73
WE_51,16,CGPP,12:53:16,12:53:36,1,15.75
WE_51,17,EDAP,12:55:22,12:55:52,1,17.05
WE_51,18,PDPM,12:57:44,12:58:04,1,18.44
WE_51,19,CCUV,12:59:42,13:00:12,1,19.69
WE_51,20,KLMT,13:02:01,13:02:21,1,21.07
WE_51,21,MUTT,13:04:49,13:05:19,1,23.12
WE_51,22,ATTK,13:06:46,13:07:06,1,24.06
WE_51,23,CPPY,13:08:34,13:08:54,1,25.05
WE_51,24,PNCU,13:10:19,13:10:39,1,26.01
WE_51,25,ALVA,13:12:39,13:12:39,1,27.74
WE_52,1,ALVA,13:12:39,13:17:05,1,0.14
WE_52,2,PNCU,13:19:05,13:19:25,1,1.87
WE_52,3,CPPY,13:20:52,13:21:12,1,2.83
WE_52,4,ATTK,13:22:38,13:22:58,1,3.82
WE_52,5,MUTT,13:24:24,13:24:54,1,4.76
WE_52,6,KLMT,13:27:20,13:27:40,1,6.81
WE_52,7,CCUV,13:29:29,13:29:49,1,8.2
WE_52,8,PDPM,13:31:33,13:32:03,1,9.44
WE_52,9,EDAP,13:33:55,13:34:25,1,10.83
WE_52,10,CGPP,13:36:17,13:36:37,1,12.13
WE_52,11,PARV,13:38:09,13:38:29,1,13.15
WE_52,12,JLSD,13:40:14,13:40:34,1,14.25
WE_52,13,KALR,13:42:03,13:42:23,1,15.3
WE_52,14,TNHL,13:43:20,13:43:40,1,15.77
WE_52,15,MGRD,13:45:38,13:46:08,1,16.97
WE_52,16,MACE,13:47:48,13:48:08,1,18.15
WE_52,17,ERSH,13:50:01,13:50:31,1,19.02
WE_52,18,KVTR,13:52:34,13:52:54,1,20.18
WE_52,19,EMKM,13:54:41,13:55:01,1,21.35
WE_52,20,VYTA,13:57:03,13:57:23,1,22.75
WE_52,21,THYK,13:59:03,13:59:23,1,23.8
WE_52,22,PETT,14:01:21,14:01:41,1,24.94
WE_52,23,VAKK,14:03:42,14:04:02,1,26.14
WE_52,24,SNJN,14:05:20,14:05:40,1,26.87
WE_52,25,TPHT,14:07:43,14:07:43,1,27.87
WE_53,1,TPHT,12:27:48,12:31:46,1,0.0
WE_53,2,SNJN,12:33:28,12:33:48,1,0.99
WE_53,3,VAKK,12:35:06,12:35:26,1,1.72
WE_53,4,PETT,12:37:34,12:37:54,1,2.94
WE_53,5,THYK,12:39:47,12:40:07,1,4.08
WE_53,6,VYTA,12:41:41,12:42:01,1,5.13
WE_53,7,EMKM,12:44:07,12:44:27,1,6.52
WE_53,8,KVTR,12:46:08,12:46:28,1,7.69
WE_53,9,ERSH,12:48:38,12:49:08,1,8.85
WE_53,10,MACE,12:51:02,12:51:22,1,9.73
WE_53,11,MGRD,12:53:02,12:53:32,1,10.91
WE_53,12,TNHL,12:55:19,12:55:39,1,12.12
WE_53,13,KALR,12:56:39,12:56:59,1,12.58
WE_53,14,JLSD,12:58:31,12:58:51,1,13.64
WE_53,15,PARV,13:00:30,13:00:50,1,14.73
WE_53,16,CGPP,13:02:21,13:02:41,1,15.75
WE_53,17,EDAP,13:04:27,13:04:57,1,17.05
WE_53,18,PDPM,13:06:49,13:07:09,1,18.44
WE_53,19,CCUV,13:08:47,13:09:17,1,19.69
WE_53,20,KLMT,13:11:06,13:11:26,1,21.07
WE_53,21,MUTT,13:13:54,13:14:24,1,23.12
WE_53,22,ATTK,13:15:51,13:16:11,1,24.06
WE_53,23,CPPY,13:17:39,13:17:59,1,25.05
WE_53,24,PNCU,13:19:24,13:19:44,1,26.01
WE_53,25,ALVA,13:21:44,13:21:44,1,27.74
WE_54,1,ALVA,13:21:44,13:26:10,1,0.14
WE_54,2,PNCU,13:28:10,13:28:30,1,1.87
WE_54,3,CPPY,13:29:57,13:30:17,1,2.83
WE_54,4,ATTK,13:31:43,13:32:03,1,3.82
WE_54,5,MUTT,13:33:29,13:33:59,1,4.76
WE_54,6,KLMT,13:36:25,13:36:45,1,6.81
WE_54,7,CCUV,13:38:34,13:38:54,1,8.2
WE_54,8,PDPM,13:40:38,13:41:08,1,9.44
WE_54,9,EDAP,13:43:00,13:43:30,1,10.83
WE_54,10,CGPP,13:45:22,13:45:42,1,12.13
WE_54,11,PARV,13:47:14,13:47:34,1,13.15
WE_54,12,JLSD,13:49:19,13:49:39,1,14.25
WE_54,13,KALR,13:51:08,13:51:28,1,15.3
WE_54,14,TNHL,13:52:25,13:52:45,1,15.77
WE_54,15,MGRD,13:54:43,13:55:13,1,16.97
WE_54,16,MACE,13:56:53,13:57:13,1,18.15
WE_54,17,ERSH,13:59:06,13:59:36,1,19.02
WE_54,18,KVTR,14:01:39,14:01:59,1,20.18
WE_54,19,EMKM,14:03:46,14:04:06,1,21.35
WE_54,20,VYTA,14:06:08,14:06:28,1,22.75
WE_54,21,THYK,14:08:08,14:08:28,1,23.8
WE_54,22,PETT,14:10:26,14:10:46,1,24.94
WE_54,23,VAKK,14:12:47,14:13:07,1,26.14
WE_54,24,SNJN,14:14:25,14:14:45,1,26.87
WE_54,25,TPHT,14:16:48,14:16:48,1,27.87
WE_55,1,TPHT,12:36:53,12:40:51,1,0.0
WE_55,2,SNJN,12:42:33,12:42:53,1,0.99
WE_55,3,VAKK,12:44:11,12:44:31,1,1.72
WE_55,4,PETT,12:46:39,12:46:59,1,2.94
WE_55,5,THYK,12:48:52,12:49:12,1,4.08
WE_55,6,VYTA,12:50:46,12:51:06,1,5.13
WE_55,7,EMKM,12:53:12,12:53:32,1,6.52
WE_55,8,KVTR,12:55:13,12:55:33,1,7.69
WE_55,9,ERSH,12:57:43,12:58:13,1,8.85
WE_55,10,MACE,13:00:07,13:00:27,1,9.73
WE_55,11,MGRD,13:02:07,13:02:37,1,10.91
WE_55,12,TNHL,13:04:24,13:04:44,1,12.12
WE_55,13,KALR,13:05:44,13:06:04,1,12.58
WE_55,14,JLSD,13:07:36,13:07:56,1,13.64
WE_55,15,PARV,13:09:35,13:09:55,1,14.73
WE_55,16,CGPP,13:11:26,13:11:46,1,15.75
WE_55,17,EDAP,13:13:32,13:14:02,1,17.05
WE_55,18,PDPM,13:15:54,13:16:14,1,18.44
WE_55,19,CCUV,13:17:52,13:18:22,1,19.69
WE_55,20,KLMT,13:20:11,13:20:31,1,21.07
WE_55,21,MUTT,13:22:59,13:23:29,1,23.12
WE_55,22,ATTK,13:24:56,13:25:16,1,24.06
WE_55,23,CPPY,13:26:44,13:27:04,1,25.05
WE_55,24,PNCU,13:28:29,13:28:49,1,26.01
WE_55,25,ALVA,13:30:49,13:30:49,1,27.74
WE_56,1,ALVA,13:30:49,13:35:15,1,0.14
WE_56,2,PNCU,13:37:15,13:37:35,1,1.87
WE_56,3,CPPY,13:39:02,13:39:22,1,2.83
WE_56,4,ATTK,13:40:48,13:41:08,1,3.82
WE_56,5,MUTT,13:42:34,13:43:04,1,4.76
WE_56,6,KLMT,13:45:30,13:45:50,1,6.81
WE_56,7,CCUV,13:47:39,13:47:59,1,8.2
WE_56,8,PDPM,13:49:43,13:50:13,1,9.44
WE_56,9,EDAP,13:52:05,13:52:35,1,10.83
WE_56,10,CGPP,13:54:27,13:54:47,1,12.13
WE_56,11,PARV,13:56:19,13:56:39,1,13.15
WE_56,12,JLSD,13:58:24,13:58:44,1,14.25
WE_56,13,KALR,14:00:13,14:00:33,1,15.3
WE_56,14,TNHL,14:01:30,14:01:50,1,15.77
WE_56,15,MGRD,14:03:48,14:04:18,1,16.97
WE_56,16,MACE,14:05:58,14:06:18,1,18.15
WE_56,17,ERSH,14:08:11,14:08:41,1,19.02
WE_56,18,KVTR,14:10:44,14:11:04,1,20.18
WE_56,19,EMKM,14:12:51,14:13:11,1,21.35
WE_56,20,VYTA,14:15:13,14:15:33,1,22.75
WE_56,21,THYK,14:17:13,14:17:33,1,23.8
